"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"665137","09007332320007211000000000U1","HERRRERIA SIN NOMBRE",,"332320","Fabricación de productos de herrería","0 a 5 personas","CERRADA","SEGUNDA MORELOS","CALLE","MORELOS","CERRADA","MORELOS","CERRADA","ISIDRO FABELA","13",,,,,,"COLONIA","LOS REYES CULHUACAN",,,,"09840","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","1369","017","5572249905",,,"Fijo","19.34659372","-99.1076916","2010-07"
"752615","09005339992000022011000000U4","HEVILLAS Y HERRAJES MICHEL","MIGUEL ANGEL OLVERA RUIZ SA DE CV","332110","Fabricación de productos metálicos forjados y troquelados","0 a 5 personas","CALLE","CABO SAN ANTONIO","CALLE","CABO FINISTERRE","CALLE","CABO BOJADOR","CALLE","CABO VERDE","6",,,,,,"COLONIA","GABRIEL HERNÁNDEZ",,,,"07080","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0991","020","5561566940","HEBILLASYHERRAJESMICHEL@HOTMAIL.COM",,"Fijo","19.49776804","-99.09848186","2010-07"
"696951","09017332999000132001000000U8","HIDROTECNIA",,"332999","Fabricación de otros productos metálicos","0 a 5 personas","CALLE","ORIENTE 182","CALLE","NORTE 3","CALLE","NORTE 9","CIRCUITO","INTERIOR (BOULEVARD PUERTO AEREO)","101",,,,,,"COLONIA","MOCTEZUMA SEGUNDA SECCIÓN",,,,"15530","09","CIUDAD DE MÉXICO","017","Venustiano Carranza","0001","Venustiano Carranza                                                                                           ","0780","024",,,"WWW.HIDROTECNIA_HT.COM","Fijo","19.42400637","-99.09541321","2010-07"
"1020297","09008466410000051000000000U5","HIERRO ARTISTICO TAXQUEÑA",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","CRUZ VERDE","CALLE","MONTECRISTO","CALLE","CRUZ VERDE","CALLE","MONTECRISTO","48",,,,,,"COLONIA","CUAUHTÉMOC",,,,"10020","09","CIUDAD DE MÉXICO","008","La Magdalena Contreras","0001","La Magdalena Contreras                                                                                        ","0211","015","5555953582",,,"Fijo","19.31891507","-99.24481772","2011-03"
"924097","09010332320000171002000000U0","HIERRO FORJADO ESPINO",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","SANTA LUCIA","CALLE","14","CALLE","RICARDO FLORES MAGON","AVENIDA","SANTA LUCIA","307",,,,,,"COLONIA","OLIVAR DEL CONDE PRIMERA SECCIÓN",,,,"01400","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","2165","001",,"TALLER343@HOTMAIL.COM","WWW.HIERROFORJADOESPINO.COM","Fijo","19.37242427","-99.21094952","2014-12"
"11399308","09011332810000161000000000U9","HOJALATERIA RASASO",,"332810","Recubrimientos y terminados metálicos","0 a 5 personas","CERRADA","ADRIANA DEL SUR","CALLE","GUILLERMO DUFAY","CALLE","JACOBO DE LIEJA","CALLE","ANA BOLENA","3","MZ 22 LT 3",,,,,"COLONIA","AGRICOLA METROPOLITANA",,,,"13280","09","CIUDAD DE MÉXICO","011","Tláhuac","0001","Tláhuac                                                                                                       ","0664","018","5523815192",,,"Fijo","19.29193044","-99.0546352","2024-11"
"7792847","09007332710002401000000000U7","HORNOS Y FRESADORA SIN NOMBRE",,"332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","CERRADA","ARNESES","CERRADA","PRIMERA DE ARISTAS","CALLE","PIRUL","CALLE","CULTIVOS","287","C",,,,,"COLONIA","VALLE DEL SUR",,,,"09819","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","1369","023","5539818257","ARMANDOSOSAA@GMAIL.COM",,"Fijo","19.348069","-99.11159457","2019-11"
"10866908","09004332310000022000000000U9","HVAC INGENIERIA PROYECTOS Y CONSTRUCCION","HVAC INGENIERIA PROYECTOS Y CONSTRUCCION","332310","Fabricación de estructuras metálicas","6 a 10 personas","AVENIDA","CONSTITUYENTE AMILCAR VIDAL","CALLE","CELESTINO PEREZ","PRIVADA","NINGUNO","CALLE","CANDIDO AVILES","80",,,,,,"COLONIA","MEMETLA",,,,"05330","09","CIUDAD DE MÉXICO","004","Cuajimalpa de Morelos","0001","Cuajimalpa de Morelos                                                                                         ","0104","010",,"ADMON.HVACINGENIERIA@GMAIL.COM",,"Fijo","19.35829436","-99.28762099","2024-11"
"9440584","09006332320002223000000000U5","ICALUMI","ICALUMI","332320","Fabricación de productos de herrería","11 a 30 personas","EJE VIAL","4 SUR PRESIDENTE PLUTARCO ELIAS CALLES","CALLE","ALVARO OBREGON","PRIVADA","AURORA","CALLE","ALVARO OBREGON","547","M",,,,,"COLONIA","SANTA ANITA",,,,"08300","09","CIUDAD DE MÉXICO","006","Iztacalco","0001","Iztacalco                                                                                                     ","026A","005",,"VENTAS@ICALUMI.COM",,"Fijo","19.39823968","-99.12107324","2023-11"
"6306659","09012332999000024002000000U8","IDEAL INTERNACIONAL","IDEAL INTERNACIONAL","332999","Fabricación de otros productos metálicos","51 a 100 personas","CALLE","MARIANO MATAMOROS","CALZADA","CALZADA DE TLALPAN","CALLE","TEZOQUIPA","CALZADA","CALZADA DE TLALPAN","276",,,,,,"COLONIA","TLALPAN CENTRO",,,,"14000","09","CIUDAD DE MÉXICO","012","Tlalpan","0001","Tlalpan                                                                                                       ","102A","001",,"DONACIANMF@IDEALINT.COM.MX","WWW.IDEALTRIDON.COM","Fijo","19.28154408","-99.16626716","2010-07"
"6256978","09015332320001564001000000U4","IMPALA CORTINAS DE ACERO","IMPALA CORTINAS DE ACERO","332320","Fabricación de productos de herrería","31 a 50 personas","EJE VIAL","2 SUR (MANUEL JOSÉ OTHÓN)","CALLE","JOSÉ TOMÁS CUÉLLAR","CALLE","5 DE FEBRERO","CALLE","5 DE FEBRERO","122",,,,,,"COLONIA","OBRERA",,,,"6800","09","CIUDAD DE MÉXICO","015","Cuauhtémoc","0001","Cuauhtémoc                                                                                                    ","1159","009","5559450718","GABRIELA@IMPALA.MX","WWW.IMPALA.MX","Fijo","19.41473399","-99.13689913","2010-07"
"7787774","09007331310000064001000000U5","IMPERIO DE METAL SA.CV","MIGUEL ANGEL JURADO AGUILAR SA DE CV","332320","Fabricación de productos de herrería","6 a 10 personas","CALLE","IGNACIO ZARAGOZA","AVENIDA","APATLACO","EJE VIAL","5 SUR (SANTA MARIA LA PURISIMA)","CALLE","SANTA MARIA","32",,,,,,"COLONIA","APATLACO",,,,"09410","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0356","026",,,,"Fijo","19.37962391","-99.11200851","2019-11"
"6259029","09014332320000715001000000U6","INALPRO","INALPRO","332320","Fabricación de productos de herrería","31 a 50 personas","AVENIDA","DOCTOR JOSÉ MARÍA VÉRTIZ","CALLE","TORRES ADALID","CALLE","CONCEPCIÓN BEISTEGUI","CALLE","MONTE ALBÁN","910",,,,,,"COLONIA","NARVARTE ORIENTE",,,,"3020","09","CIUDAD DE MÉXICO","014","Benito Juárez","0001","Benito Juárez                                                                                                 ","0435","013","5523354454","RECEPCION@INALPRO.COM","HTTPS://INALPRO.COM/","Fijo","19.38801386","-99.15157785","2010-07"
"9423883","09016332110000072001000000U2","INCORPLASME","INCORPLASME","332110","Fabricación de productos metálicos forjados y troquelados","11 a 30 personas","CALLE","GENERAL ARISTA","CALZADA","MEXICO-TACUBA","AVENIDA","CALZADA SAN BARTOLO NAUCALPAN","AVENIDA","INGENIEROS MILITARES","54",,,,,,"COLONIA","ARGENTINA PONIENTE",,,,"01501","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","0092","001",,"AUXILIARADMINISTRATIVA@JORADO.COM.CO","WWW.JORDAO.COM.CO","Fijo","19.45738303","-99.21036872","2023-11"
"8671060","09007434221001251010000000U2","INDUMEX",,"332420","Fabricación de tanques metálicos de calibre grueso","0 a 5 personas","EJE VIAL","6 SUR AVENIDA DE LAS TORRES","CALLE","VIELA","CALLE","PISTON","CALLE","PISTON","2",,,,,,"COLONIA","PARAJE ZACATEPEC",,,,"09560","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","2545","026","5515514336",,,"Fijo","19.35296617","-99.01647981","2019-11"
"683564","09002332710001411010000000U8","INDUSTRIA DE ACEROS Y CORTES","INDUSTRIA DE ACEROS Y CORTES","332810","Recubrimientos y terminados metálicos","0 a 5 personas","CALLE","FERRERIA","EJE VIAL","4 NORTE (CALZADA AZCAPOTZALCO-LA VILLA)","CALLE","FERRERIA","EJE VIAL","4 NORTE (CALZADA AZCAPOTZALCO-LA VILLA)",,"SN","FC CENTRAL 205","1",,,"COLONIA","SANTA CATARINA",,,,"02310","09","CIUDAD DE MÉXICO","002","Azcapotzalco","0001","Azcapotzalco                                                                                                  ","035A","012","5553828339",,,"Fijo","19.49249258","-99.17193329","2014-12"
"665730","09002332710000883000000000U9","INDUSTRIA EN ENGRANES Y MAQUINADOS","INDUSTRIA EN ENGRANES Y MAQUINADOS","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","11 a 30 personas","CALLE","MOLDEADORES","AVENIDA","JARDIN","CALLE","8","CALLE","29","326",,,,,,"COLONIA","PRO HOGAR",,,,"02660","09","CIUDAD DE MÉXICO","002","Azcapotzalco","0001","Azcapotzalco                                                                                                  ","0383","005",,"IEMSA@PRODIGY.NET.MX","WWW.IEMSA.COM","Fijo","19.47936594","-99.15724019","2010-07"
"8522073","09017332320002121000000000U8","INDUSTRIA EN MANUFACTURA MENDOZA",,"332320","Fabricación de productos de herrería","0 a 5 personas","CALLE","BOLIVARES","CALLE","DAMASCO","CALLE","JERICO","CALLE","BALBOAS","89",,,,,,"COLONIA","SIMÓN BOLÍVAR",,,,"15410","09","CIUDAD DE MÉXICO","017","Venustiano Carranza","0001","Venustiano Carranza                                                                                           ","009A","003",,"FERMENH@GMAIL.COM",,"Fijo","19.44680617","-99.09601808","2019-11"
"11577512","09002332810000193000000000U1","INDUSTRIA METALIZADORA",,"332810","Recubrimientos y terminados metálicos","11 a 30 personas","CALLE","PONIENTE 150","CALLE","NORTE 59","CALLE","NORTE 45","CALLE","PONIENTE 146","701",,,,,,"CIUDAD INDUSTRIAL","INDUSTRIAL VALLEJO",,,,"02300","09","CIUDAD DE MÉXICO","002","Azcapotzalco","0001","Azcapotzalco                                                                                                  ","1165","007",,,,"Fijo","19.50274741","-99.16085217","2024-11"
"12331787","09003332310000114000000000U6","INDUSTRIA METALMECANICA RASCH","INDUSTRIA METALMECANICA RASCH","332310","Fabricación de estructuras metálicas","31 a 50 personas","CALLE","SAN JORGE","CALLE","SAN ISAURO","CALLE","SAN RICARDO","CALLE","SAN JORGE","192",,,,,,"COLONIA","SANTA URSULA COAPA",,,,"04850","09","CIUDAD DE MÉXICO","003","Coyoacán","0001","Coyoacán                                                                                                      ","0978","039",,,"WWW.RASCH.COM.MX","Fijo","19.30863423","-99.15747489","2026-04"
"10535317","09006332110000141000000000U6","INDUSTRIA SONY","INDUSTRIA SONY","332110","Fabricación de productos metálicos forjados y troquelados","0 a 5 personas","CALLE","EMILIO CARRANZA","CALLE","ALVARO OBREGON","EJE VIAL","4 SUR (PRESIDENTE PLUTARCO ELIAS CALLES)","CALLE","CORREGIDORA","62",,,,,,"COLONIA","SANTA ANITA",,,,"08300","09","CIUDAD DE MÉXICO","006","Iztacalco","0001","Iztacalco                                                                                                     ","026A","003",,,,"Fijo","19.39857379","-99.11963687","2024-11"
"8623405","09005332710002512001000000U5","INDUSTRIAL DRIX SAS DE CV","INDUSTRIAL DRIX","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","CALLE","CAMINO PROSPERIDAD","CALLE","CAMINO PARQUE CENTRAL","CALLE","CAMINO DE LA ENSEÑANZA","CALLE","CAMINO DE LA SECRETARIA A","120",,,,,,"COLONIA","CAMPESTRE ARAGÓN",,,,"07530","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","1523","018",,,,"Fijo","19.48629831","-99.08209845","2019-11"
"9828079","09007332710002681000000000U4","INDUSTRIAL ELNA",,"332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","CALLE","IGNACIO LOPEZ TARSO","AVENIDA","EXPLORADORES DE ZARAGOZA","AVENIDA","REPUBLICA FEDERAL DEL SUR","CALLE","FRANCISCO FLORES","11","LT1",,,,,"COLONIA","SANTA MARTHA ACATITLA SUR",,,,"09230","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","5696","002",,"ELNA_43@YAHOO.COM","WWW.INDUSTRIALELNA.COM.MX","Fijo","19.36428488","-99.02538887","2024-11"
"7832533","09007332999000661001000000U7","INDUSTRIAL METALICO",,"332999","Fabricación de otros productos metálicos","6 a 10 personas","CALLE","GENERAL JOAQUIN M GUTIERREZ","CALZADA","GENERAL IGNACIO ZARAGOZA","CALLE","PABLO GARCIA","CALLE","GENERAL VICENTE MARISCAL","25",,,,,,"COLONIA","JUAN ESCUTIA",,,,"09100","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0040","026",,"G57733149@PRODIGY.NET.MX",,"Fijo","19.39439539","-99.04931775","2019-11"
"12283529","09013332710000173000000000U2","INDUSTRIAL MIM CAT","INDUSTRIAL MIM CAT","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","11 a 30 personas","CALLE","PASCUAL OROZCO","AVENIDA","PROLONGACION DIVISION DEL NORTE","CALLE","TIERRA Y LIBERTAD","CALLE","FELIPE ANGELES","31",,,,,,"BARRIO","SAN LORENZO LA CEBADA",,,,"16035","09","CIUDAD DE MÉXICO","013","Xochimilco","0001","Xochimilco                                                                                                    ","1065","005",,,"WWW.MIMCAT.COM","Fijo","19.27858836","-99.12298384","2026-04"
"6805120","09013332710000123000000000U7","INDUSTRIAL MIM CAT","INDUSTRIA MIM CAT","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","11 a 30 personas","CALLE","PLAN DE GUADALUPE","CALLE","CONSTITUCION DE 1917","CALLE","REFORMA LABORAL","CALLE","PLAN SEXENAL","5","MANZANA 31 LOTE 5",,,"31","LT 5","COLONIA","SAN LORENZO LA CEBADA",,,,"16035","09","CIUDAD DE MÉXICO","013","Xochimilco","0001","Xochimilco                                                                                                    ","121A","011",,"INDUSTRIALMIMCAT@PRODIGY.NET.MX","WWW.MIMCAT.MX","Fijo","19.2839972","-99.11731218","2017-11"
"1052371","09010332211000013001000000U5","INDUSTRIAL TECNICA DE MEXICO","INDUSTRIAL TECNICA DE MEXICO","332211","Fabricación de herramientas de mano metálicas sin motor","6 a 10 personas","CALLE","FRANZ HALS","CALLE","BENVENUTO CELLINI","CALLE","PABLO VERONES","CALLE","FRANZ HALS","99",,,,,,"COLONIA","ALFONSO XIII",,,,"01460","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","2150","019","5534024549","ITEMSA21@YAHOO.COM.MX",,"Fijo","19.37744725","-99.19558025","2010-07"
"820492","09007332999000343000000000U2","INDUSTRIAS ANCLA","INDUSTRIAS ANCLA","332999","Fabricación de otros productos metálicos","11 a 30 personas","CALLE","ANTONIO MARAÑON","CALLE","CANAL DE GARAY","CALLE","VICENTE DAVILA","CALLE","AGUSTIN DE ITURBIDE","7","MZ.15",,,,,"COLONIA","SAN JUAN JOYA",,,,"09860","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","2850","027","5556902274","ANCLAIND@HOTMAIL.COM",,"Fijo","19.33569236","-99.06567396","2010-07"
"774798","09005333411000042011000000U9","INDUSTRIAS AREVAT","INDUSTRIAS AREVA","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","CALLE","PONIENTE 126","CALLE","NORTE 21-A","EJE VIAL","1 PONIENTE (CALZADA VALLEJO)","CALLE","PONIENTE 124","419",,,,,,"COLONIA","NUEVA VALLEJO",,,,"07750","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","1237","024",,"IAREVAT@PRODIGY.NET.MX","WWW.AREVAT.COM","Fijo","19.48689305","-99.15023348","2010-07"
"635624","09005332710001843002000000U5","INDUSTRIAS DE MANUFACTURA EN GENERAL SA DE CV",,"332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","CALLE","TABASCO","CALLE","JALISCO","CALLE","MICHOACAN","CALLE","YUCATAN","468","MZ 36",,,,,"COLONIA","CHALMA DE GUADALUPE",,,,"07210","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","3271","009","5553065265","MCIND_GUTIERREZ@YAHOO.MX",,"Fijo","19.55611629","-99.14768948","2010-07"
"6715143","09005332610000253001000000U0","INDUSTRIAS EN ACERO MALLA-INDE","INDUSTRIAS EN ACERO MALLA- INDE","332610","Fabricación de alambre, productos de alambre y resortes","31 a 50 personas","CALLE","3 ANEGAS","CALLE","JARDINES DE BABILONIA","CERRADA","3 ANEGAS","CALLE","ANILLO PERIFERICO NORTE","404","A",,,,,"COLONIA","SIETE MARAVILLAS",,,,"07707","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","3375","002",,"HECTOR@MAYAINDE.NET",,"Fijo","19.51560189","-99.14837572","2016-01"
"665740","09002332710000712001000000U0","INDUSTRIAS HERMI",,"332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","CALLE","25","CALLE","10","CALLE","12","CALLE","27","223",,,,,,"COLONIA","PRO HOGAR",,,,"02600","09","CIUDAD DE MÉXICO","002","Azcapotzalco","0001","Azcapotzalco                                                                                                  ","0383","009","5553553667","INDHERMI@HOTMAIL.COM",,"Fijo","19.47741422","-99.15394816","2010-07"
"9427949","09010332430000024001000000U8","INDUSTRIAS INOVAMETAL","INDUSTRIAS INOVAMETAL","332430","Fabricación de envases metálicos de calibre ligero","11 a 30 personas","CALLE","LOS POSTES","CALLE","PARALELA 5","CALLE","PARALELA 7","AVENIDA","SUR 122","48",,,,,,"COLONIA","JOSÉ MARÍA PINO SUAREZ",,,,"01130","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","1805","002",,"VENTAS@INOVAMETAL.MX","WWW.INOVAMETAL.COM","Fijo","19.39306314","-99.20153083","2023-11"
"749384","09005332810000253002000000U6","INDUSTRIAS JEMAM","INDUSTRIAS JEMAM","332810","Recubrimientos y terminados metálicos","11 a 30 personas","CALLE","MELCHOR MUZQUIZ","AVENIDA","GENERAL MARTIN CARRERA","CALLE","GENERAL LOPEZ DE SANTA ANNA","CALLE","VALENTIN CANALIZO","70",,,,,,"COLONIA","MARTÍN CARRERA",,,,"07070","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","1294","010","5557677432",,,"Fijo","19.48912825","-99.10432313","2010-07"
"682425","09002332999000202001000000U1","INDUSTRIAS LUJAMA","INDUSTRIAS LUJAMA","332999","Fabricación de otros productos metálicos","0 a 5 personas","CALLE","ABRAHAM SANCHEZ","CALLE","JESUS CAPISTRAN","CALLE","FRANCISCO VILLA","CALLE","GUSTAVO BAZAN","74","MZ LTE 2",,,,,"COLONIA","AMPLIACIÓN SAN PEDRO XALPA",,,,"02719","09","CIUDAD DE MÉXICO","002","Azcapotzalco","0001","Azcapotzalco                                                                                                  ","0608","004",,,,"Fijo","19.47562085","-99.21562086","2014-12"
"7769496","09005332710002781000000000U6","INDUSTRIAS SAAVEDRA",,"332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","CALLE","OAXACA","CALLE","AGUASCALIENTES","CALLE","GUERRERO","CALLE","ESTADO DE MEXICO","793","MZ 63",,,,,"COLONIA","CHALMA DE GUADALUPE",,,,"07210","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0099","014","5510131789","CARLOS_GUTIERREZ_FLORES@LIVE.COM",,"Fijo","19.55179813","-99.15232171","2019-11"
"674237","09005332810000365001000000U8","INDUSTRIAS SEMAN","INDUSTRIAS SEMAN","332810","Recubrimientos y terminados metálicos","11 a 30 personas","CALLE","MELCHOR MUZQUIZ","CALLE","GENERAL LOPEZ DE SANTA ANNA","AVENIDA","GENERAL MARTIN CARRERA","CALLE","GENERAL ANASTACIO BUSTAMANTE","60","BIS",,,,,"COLONIA","MARTÍN CARRERA",,,,"07070","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","1294","009",,,,"Fijo","19.48891151","-99.10432841","2014-12"
"646310","09005332710001582000000000U9","INDUSTRIAS SUPLIMAC","INDUSTRIAS SUPLIMAC","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","CALLE","1","CALLE","28-C","CALLE","28-B","CALLE","2","25","LOTE 21",,,,,"COLONIA","SAN JOSÉ DE LA ESCALERA",,,,"07630","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0370","026",,,,"Fijo","19.52656535","-99.16262234","2010-07"
"10453665","09016332320001122000000000U9","INDUSTRIAS TORMAR",,"332320","Fabricación de productos de herrería","6 a 10 personas","CALLE","MAR ARAFURA","CALLE","MAR MARMARA","CALLE","MAR EGEO","CALLE","MAR DE BANDA",,"SN",,,,,"COLONIA","POPOTLA",,,,"11400","09","CIUDAD DE MÉXICO","016","Miguel Hidalgo","0001","Miguel Hidalgo                                                                                                ","0069","001",,,,"Fijo","19.45619511","-99.17511746","2024-11"
"664166","09007332110000092001000000U9","INDUSTRIAS TROQUELADORAS DE COBRE","INDUSTRIAS TROQUELADORAS DE COBRE","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","6 a 10 personas","CERRADA","COSECHAS","CALLE","PAJARES","CALLE","CULTIVOS","CALLE","GANADEROS","232","BIS",,,,,"COLONIA","VALLE DEL SUR",,,,"09819","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","1354","020","5555816699","TROCOSA@HOTMAIL.COM",,"Fijo","19.34827656","-99.1126589","2010-07"
"6314987","09010332720000067000000000U1","INDUX","INDUX","332720","Fabricación de tornillos, tuercas, remaches y similares","251 y más personas","CALLE","LAMINADORA","CALLE","JARDÍN","CALLE","HALCÓN","AVENIDA","CAMINO REAL A TOLUCA","37",,,,,,"COLONIA","JOSÉ MARÍA PINO SUAREZ",,,,"1140","09","CIUDAD DE MÉXICO","010","Álvaro Obregón","0001","Álvaro Obregón                                                                                                ","0116","012","5516875148","ASANTILLAN@GRUPOMARMEX.MX","WWW.IGRUPOMARMEX.COM.MX","Fijo","19.39522347","-99.19807803","2010-07"
"12283570","09011332710000603000000000U2","INGENIERIA DE PRECISION EDRA","INGENIERIA DE PRECISION EDRA ","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","11 a 30 personas","CALLE","CARACOL","CALLE","PESCADO","AVENIDA","LA TURBA","CALLE","GITANA","8","MZ 32 LT 8",,,,,"COLONIA","DEL MAR SUR",,,,"13270","09","CIUDAD DE MÉXICO","011","Tláhuac","0001","Tláhuac                                                                                                       ","1291","032","5558454763","CONTACTO@EDRAMEXICO.MX","WWW.EDRAMEXICO.MX","Fijo","19.29196864","-99.05943285","2026-04"
"7722142","09011332710000481000000000U3","INGENIERIA INDUSTRIAL Y MAQUINADOS",,"332710","Maquinado de piezas metálicas para maquinaria y equipo en general","0 a 5 personas","CALLE","CENICIENTA FRANCISCO I MADERO","CALLE","FAUSTO","CALLE","FIDELIO","CALLE","DEODATO","2","A",,,,,"COLONIA","MIGUEL HIDALGO",,,,"13200","09","CIUDAD DE MÉXICO","011","Tláhuac","0001","Tláhuac                                                                                                       ","0202","008","5535164855",,,"Fijo","19.29243672","-99.04665855","2019-11"
"10674998","09002332310000233000000000U6","INGENIERIA PAILERIA METAL MECANICA","INGENIERIA PAILERIA METAL MECANICA","332310","Fabricación de estructuras metálicas","11 a 30 personas","CALLE","CIPRES","CALLE","ABASOLO","CIRCUITO","INTERIOR (AVENIDA RIO CONSULADO)","CALLE","TABACHIN","521",,,,,,"COLONIA","ARENAL",,,,"02980","09","CIUDAD DE MÉXICO","002","Azcapotzalco","0001","Azcapotzalco                                                                                                  ","0769","006","8138606060",,,"Fijo","19.4648354","-99.15470088","2024-11"
"6309407","09006332310000054001000000U7","INGENIERIA Y CONSTRUCCON COT","INGENIERIA Y CONSTRUCCON COT","332310","Fabricación de estructuras metálicas","11 a 30 personas","CALLE","UNION","CALLE","2","CALLE","SAN ANTONIO","CALLE","GUADALUPE",,"SN",,,,,"COLONIA","AGRÍCOLA PANTITLAN",,,,"08100","09","CIUDAD DE MÉXICO","006","Iztacalco","0001","Iztacalco                                                                                                     ","001A","008",,"COTSA_94@PRODIGY.NET.MX",,"Fijo","19.41707476","-99.06608049","2010-07"
"12331933","09007332420000103000000000U7","INGENIERIA Y EQUIPOS DE FILTRACION INGEFISA","INGENIERIA Y EQUIPOS DE FILTRACION INGEFISA","332420","Fabricación de tanques metálicos de calibre grueso","11 a 30 personas","CALLE","ACUARIO","CIRCUITO","INTERIOR (AVENIDA RIO CHURUBUSCO)","EJE VIAL","8 SUR (CALZADA ERMITA IZTAPALAPA)","CALLE","ANDROMEDA","37",,,,,,"COLONIA","EL PRADO",,,,"09480","09","CIUDAD DE MÉXICO","007","Iztapalapa","0001","Iztapalapa                                                                                                    ","0905","008","5585811821","IEFSA@YAHOO.COM","WWW.IEFSA.COM.MX","Fijo","19.35731568","-99.13332179","2026-04"
"10992292","09013332320003641000000000U3","INGENIERIA Y MANTENIMIENTO GAF",,"332320","Fabricación de productos de herrería","0 a 5 personas","AVENIDA","CHAPULTEPEC","CALLE","CERRADA CALTONGO","CALLE","MOCTEZUMA","CALLE","NINGUNO","185",,,,,,"PUEBLO","SAN GREGORIO ATLAPULCO",,,,"16600","09","CIUDAD DE MÉXICO","013","Xochimilco","0001","Xochimilco                                                                                                    ","0279","014",,,,"Fijo","19.25595064","-99.06247311","2024-11"
"10706469","09005332710002863000000000U2","INGENIERIA Y MANUFACTURA ODM","INGENIERIA Y MANUFACTURA ODM","332710","Maquinado de piezas metálicas para maquinaria y equipo en general","11 a 30 personas","AVENIDA","GUADALUPE","CALLE","11","CALLE","12","CALLE","MIGUEL ALEMAN","163",,,,,,"COLONIA","GUADALUPE PROLETARIA",,,,"07640","09","CIUDAD DE MÉXICO","005","Gustavo A. Madero","0001","Gustavo A. Madero                                                                                             ","0385","023",,"ADMINISTRACION@INGENIERIA-ODM.COM",,"Fijo","19.52251609","-99.15863225","2024-11"
